year  mon  day  hour  min  bmp180_temp  bmp180_pres  bmp180_slp  bmp180_alt  bmp280_temp  bmp280_pres  bmp280_slp  bmp280_alt  bme_temp  bme_pres  bme_slp  bme_alt  bme_hum  htu_temp  htu_hum  mcp9808  tipping  vis_light  ir_light  uv_light  wind_dir  wind_speed
2023   08   10    00   00      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99   -999.99  -999.99  -999.99  -999.99    -999.99   -999.99   -999.99   -999.99     -999.99
2023   08   10    00   01      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99   -999.99  -999.99  -999.99  -999.99    -999.99   -999.99   -999.99   -999.99     -999.99
2023   08   10    00   02      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99   -999.99  -999.99  -999.99  -999.99    -999.99   -999.99   -999.99   -999.99     -999.99
2023   08   10    00   03      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99   -999.99  -999.99  -999.99  -999.99    -999.99   -999.99   -999.99   -999.99     -999.99
2023   08   10    00   04      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99   -999.99  -999.99  -999.99  -999.99    -999.99   -999.99   -999.99   -999.99     -999.99
2023   08   10    00   05      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99   -999.99  -999.99  -999.99  -999.99    -999.99   -999.99   -999.99   -999.99     -999.99
2023   08   10    00   06      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99   -999.99  -999.99  -999.99  -999.99    -999.99   -999.99   -999.99   -999.99     -999.99
2023   08   10    00   07      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99   -999.99  -999.99  -999.99  -999.99    -999.99   -999.99   -999.99   -999.99     -999.99
2023   08   10    00   08      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99   -999.99  -999.99  -999.99  -999.99    -999.99   -999.99   -999.99   -999.99     -999.99
2023   08   10    00   09      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99   -999.99  -999.99  -999.99  -999.99    -999.99   -999.99   -999.99   -999.99     -999.99
2023   08   10    00   10      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99   -999.99  -999.99  -999.99  -999.99    -999.99   -999.99   -999.99   -999.99     -999.99
2023   08   10    00   11      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99   -999.99  -999.99  -999.99  -999.99    -999.99   -999.99   -999.99   -999.99     -999.99
2023   08   10    00   12      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99   -999.99  -999.99  -999.99  -999.99    -999.99   -999.99   -999.99   -999.99     -999.99
2023   08   10    00   13      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99   -999.99  -999.99  -999.99  -999.99    -999.99   -999.99   -999.99   -999.99     -999.99
2023   08   10    00   14      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99   -999.99  -999.99  -999.99  -999.99    -999.99   -999.99   -999.99   -999.99     -999.99
2023   08   10    00   15      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99   -999.99  -999.99  -999.99  -999.99    -999.99   -999.99   -999.99   -999.99     -999.99
2023   08   10    00   16      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99   -999.99  -999.99  -999.99  -999.99    -999.99   -999.99   -999.99   -999.99     -999.99
2023   08   10    00   17      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99   -999.99  -999.99  -999.99  -999.99    -999.99   -999.99   -999.99   -999.99     -999.99
2023   08   10    00   18      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99   -999.99  -999.99  -999.99  -999.99    -999.99   -999.99   -999.99   -999.99     -999.99
2023   08   10    00   19      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99   -999.99  -999.99  -999.99  -999.99    -999.99   -999.99   -999.99   -999.99     -999.99
2023   08   10    00   20      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99   -999.99  -999.99  -999.99  -999.99    -999.99   -999.99   -999.99   -999.99     -999.99
2023   08   10    00   21      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99   -999.99  -999.99  -999.99  -999.99    -999.99   -999.99   -999.99   -999.99     -999.99
2023   08   10    00   22      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99   -999.99  -999.99  -999.99  -999.99    -999.99   -999.99   -999.99   -999.99     -999.99
2023   08   10    00   23      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99   -999.99  -999.99  -999.99  -999.99    -999.99   -999.99   -999.99   -999.99     -999.99
2023   08   10    00   24      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99   -999.99  -999.99  -999.99  -999.99    -999.99   -999.99   -999.99   -999.99     -999.99
2023   08   10    00   25      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99   -999.99  -999.99  -999.99  -999.99    -999.99   -999.99   -999.99   -999.99     -999.99
2023   08   10    00   26      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99   -999.99  -999.99  -999.99  -999.99    -999.99   -999.99   -999.99   -999.99     -999.99
2023   08   10    00   27      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99   -999.99  -999.99  -999.99  -999.99    -999.99   -999.99   -999.99   -999.99     -999.99
2023   08   10    00   28      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99   -999.99  -999.99  -999.99  -999.99    -999.99   -999.99   -999.99   -999.99     -999.99
2023   08   10    00   29      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99   -999.99  -999.99  -999.99  -999.99    -999.99   -999.99   -999.99   -999.99     -999.99
2023   08   10    00   30      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99   -999.99  -999.99  -999.99  -999.99    -999.99   -999.99   -999.99   -999.99     -999.99
2023   08   10    00   31      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99   -999.99  -999.99  -999.99  -999.99    -999.99   -999.99   -999.99   -999.99     -999.99
2023   08   10    00   32      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99   -999.99  -999.99  -999.99  -999.99    -999.99   -999.99   -999.99   -999.99     -999.99
2023   08   10    00   33      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99   -999.99  -999.99  -999.99  -999.99    -999.99   -999.99   -999.99   -999.99     -999.99
2023   08   10    00   34      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99   -999.99  -999.99  -999.99  -999.99    -999.99   -999.99   -999.99   -999.99     -999.99
2023   08   10    00   35      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99   -999.99  -999.99  -999.99  -999.99    -999.99   -999.99   -999.99   -999.99     -999.99
2023   08   10    00   36      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99   -999.99  -999.99  -999.99  -999.99    -999.99   -999.99   -999.99   -999.99     -999.99
2023   08   10    00   37      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99   -999.99  -999.99  -999.99  -999.99    -999.99   -999.99   -999.99   -999.99     -999.99
2023   08   10    00   38      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99   -999.99  -999.99  -999.99  -999.99    -999.99   -999.99   -999.99   -999.99     -999.99
2023   08   10    00   39      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99   -999.99  -999.99  -999.99  -999.99    -999.99   -999.99   -999.99   -999.99     -999.99
2023   08   10    00   40      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99   -999.99  -999.99  -999.99  -999.99    -999.99   -999.99   -999.99   -999.99     -999.99
2023   08   10    00   41      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99   -999.99  -999.99  -999.99  -999.99    -999.99   -999.99   -999.99   -999.99     -999.99
2023   08   10    00   42      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99   -999.99  -999.99  -999.99  -999.99    -999.99   -999.99   -999.99   -999.99     -999.99
2023   08   10    00   43      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99   -999.99  -999.99  -999.99  -999.99    -999.99   -999.99   -999.99   -999.99     -999.99
2023   08   10    00   44      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99   -999.99  -999.99  -999.99  -999.99    -999.99   -999.99   -999.99   -999.99     -999.99
2023   08   10    00   45      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99   -999.99  -999.99  -999.99  -999.99    -999.99   -999.99   -999.99   -999.99     -999.99
2023   08   10    00   46      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99   -999.99  -999.99  -999.99  -999.99    -999.99   -999.99   -999.99   -999.99     -999.99
2023   08   10    00   47      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99   -999.99  -999.99  -999.99  -999.99    -999.99   -999.99   -999.99   -999.99     -999.99
2023   08   10    00   48      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99   -999.99  -999.99  -999.99  -999.99    -999.99   -999.99   -999.99   -999.99     -999.99
2023   08   10    00   49      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99   -999.99  -999.99  -999.99  -999.99    -999.99   -999.99   -999.99   -999.99     -999.99
2023   08   10    00   50      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99   -999.99  -999.99  -999.99  -999.99    -999.99   -999.99   -999.99   -999.99     -999.99
2023   08   10    00   51      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99   -999.99  -999.99  -999.99  -999.99    -999.99   -999.99   -999.99   -999.99     -999.99
2023   08   10    00   52      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99   -999.99  -999.99  -999.99  -999.99    -999.99   -999.99   -999.99   -999.99     -999.99
2023   08   10    00   53      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99   -999.99  -999.99  -999.99  -999.99    -999.99   -999.99   -999.99   -999.99     -999.99
2023   08   10    00   54      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99   -999.99  -999.99  -999.99  -999.99    -999.99   -999.99   -999.99   -999.99     -999.99
2023   08   10    00   55      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99   -999.99  -999.99  -999.99  -999.99    -999.99   -999.99   -999.99   -999.99     -999.99
2023   08   10    00   56      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99   -999.99  -999.99  -999.99  -999.99    -999.99   -999.99   -999.99   -999.99     -999.99
2023   08   10    00   57      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99   -999.99  -999.99  -999.99  -999.99    -999.99   -999.99   -999.99   -999.99     -999.99
2023   08   10    00   58      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99   -999.99  -999.99  -999.99  -999.99    -999.99   -999.99   -999.99   -999.99     -999.99
2023   08   10    00   59      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99   -999.99  -999.99  -999.99  -999.99    -999.99   -999.99   -999.99   -999.99     -999.99
2023   08   10    01   00      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99   -999.99  -999.99  -999.99  -999.99    -999.99   -999.99   -999.99   -999.99     -999.99
2023   08   10    01   01      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99   -999.99  -999.99  -999.99  -999.99    -999.99   -999.99   -999.99   -999.99     -999.99
2023   08   10    01   02      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99   -999.99  -999.99  -999.99  -999.99    -999.99   -999.99   -999.99   -999.99     -999.99
2023   08   10    01   03      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99   -999.99  -999.99  -999.99  -999.99    -999.99   -999.99   -999.99   -999.99     -999.99
2023   08   10    01   04      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99   -999.99  -999.99  -999.99  -999.99    -999.99   -999.99   -999.99   -999.99     -999.99
2023   08   10    01   05      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99   -999.99  -999.99  -999.99  -999.99    -999.99   -999.99   -999.99   -999.99     -999.99
2023   08   10    01   06      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99   -999.99  -999.99  -999.99  -999.99    -999.99   -999.99   -999.99   -999.99     -999.99
2023   08   10    01   07      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99   -999.99  -999.99  -999.99  -999.99    -999.99   -999.99   -999.99   -999.99     -999.99
2023   08   10    01   08      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99   -999.99  -999.99  -999.99  -999.99    -999.99   -999.99   -999.99   -999.99     -999.99
2023   08   10    01   09      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99   -999.99  -999.99  -999.99  -999.99    -999.99   -999.99   -999.99   -999.99     -999.99
2023   08   10    01   10      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99   -999.99  -999.99  -999.99  -999.99    -999.99   -999.99   -999.99   -999.99     -999.99
2023   08   10    01   11      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99   -999.99  -999.99  -999.99  -999.99    -999.99   -999.99   -999.99   -999.99     -999.99
2023   08   10    01   12      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99   -999.99  -999.99  -999.99  -999.99    -999.99   -999.99   -999.99   -999.99     -999.99
2023   08   10    01   13      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99   -999.99  -999.99  -999.99  -999.99    -999.99   -999.99   -999.99   -999.99     -999.99
2023   08   10    01   14      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99   -999.99  -999.99  -999.99  -999.99    -999.99   -999.99   -999.99   -999.99     -999.99
2023   08   10    01   15      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99   -999.99  -999.99  -999.99  -999.99    -999.99   -999.99   -999.99   -999.99     -999.99
2023   08   10    01   16      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99   -999.99  -999.99  -999.99  -999.99    -999.99   -999.99   -999.99   -999.99     -999.99
2023   08   10    01   17      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99   -999.99  -999.99  -999.99  -999.99    -999.99   -999.99   -999.99   -999.99     -999.99
2023   08   10    01   18      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99   -999.99  -999.99  -999.99  -999.99    -999.99   -999.99   -999.99   -999.99     -999.99
2023   08   10    01   19      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99   -999.99  -999.99  -999.99  -999.99    -999.99   -999.99   -999.99   -999.99     -999.99
2023   08   10    01   20      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99   -999.99  -999.99  -999.99  -999.99    -999.99   -999.99   -999.99   -999.99     -999.99
2023   08   10    01   21      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99   -999.99  -999.99  -999.99  -999.99    -999.99   -999.99   -999.99   -999.99     -999.99
2023   08   10    01   22      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99   -999.99  -999.99  -999.99  -999.99    -999.99   -999.99   -999.99   -999.99     -999.99
2023   08   10    01   23      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99   -999.99  -999.99  -999.99  -999.99    -999.99   -999.99   -999.99   -999.99     -999.99
2023   08   10    01   24      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99   -999.99  -999.99  -999.99  -999.99    -999.99   -999.99   -999.99   -999.99     -999.99
2023   08   10    01   25      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99   -999.99  -999.99  -999.99  -999.99    -999.99   -999.99   -999.99   -999.99     -999.99
2023   08   10    01   26      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99   -999.99  -999.99  -999.99  -999.99    -999.99   -999.99   -999.99   -999.99     -999.99
2023   08   10    01   27      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99   -999.99  -999.99  -999.99  -999.99    -999.99   -999.99   -999.99   -999.99     -999.99
