year  mon  day  hour  min  bmp180_temp  bmp180_pres  bmp180_slp  bmp180_alt  bmp280_temp  bmp280_pres  bmp280_slp  bmp280_alt  bme_temp  bme_pres  bme_slp  bme_alt  bme_hum  htu_temp  htu_hum  mcp9808  tipping  vis_light  ir_light  uv_light  wind_dir  wind_speed
2021   03   12    00   00      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99   -999.99  -999.99  -999.99     0.00     260.00    252.00      2.00   -999.99        3.42
2021   03   12    00   01      -999.99      -999.99     -999.99     -999.99        24.85       729.19      752.39      274.00   -999.99   -999.99  -999.99  -999.99  -999.99     23.50    87.10    23.30     0.00     259.00    252.00      1.00   -999.99        3.44
2021   03   12    00   02      -999.99      -999.99     -999.99     -999.99        24.85       729.19      752.39      274.00   -999.99   -999.99  -999.99  -999.99  -999.99     23.40    87.30  -999.99     0.00     260.00    254.00      2.00   -999.99        3.77
2021   03   12    00   03      -999.99      -999.99     -999.99     -999.99        24.85       729.19      752.39      274.00   -999.99   -999.99  -999.99  -999.99  -999.99     23.40    87.50     0.00     0.00     259.00    255.00      1.00   -999.99        4.27
2021   03   12    00   04      -999.99      -999.99     -999.99     -999.99        24.85       729.19      752.39      274.00   -999.99   -999.99  -999.99  -999.99  -999.99     23.50    87.60     0.00     0.00     262.00    252.00      3.00   -999.99        4.01
2021   03   12    00   05      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99     23.50    87.70  -999.99     0.00     260.00    254.00      2.00   -999.99        4.46
2021   03   12    00   06      -999.99      -999.99     -999.99     -999.99        24.85       729.19      752.39      274.00   -999.99   -999.99  -999.99  -999.99  -999.99     23.40    87.80    23.20     0.00     261.00    254.00      2.00   -999.99        4.59
2021   03   12    00   07      -999.99      -999.99     -999.99     -999.99        24.85       729.19      752.39      274.00   -999.99   -999.99  -999.99  -999.99  -999.99     23.40    87.90     0.00     0.00     260.00    254.00      2.00   -999.99        4.92
2021   03   12    00   08      -999.99      -999.99     -999.99     -999.99        24.85       729.19      752.39      274.00   -999.99   -999.99  -999.99  -999.99  -999.99     23.40    87.90    23.20     0.00     260.00    254.00      2.00   -999.99        3.36
2021   03   12    00   09      -999.99      -999.99     -999.99     -999.99        24.85       729.19      752.39      274.00   -999.99   -999.99  -999.99  -999.99  -999.99     23.50    88.10     0.00     0.00     261.00    253.00      2.00   -999.99        3.76
2021   03   12    00   10      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99     23.40    88.10    23.20     0.00     261.00    253.00      2.00   -999.99        4.09
2021   03   12    00   11      -999.99      -999.99     -999.99     -999.99        24.85       729.19      752.39      274.00   -999.99   -999.99  -999.99  -999.99  -999.99     23.40    88.00  -999.99     0.00     260.00    254.00      2.00   -999.99        4.03
2021   03   12    00   12      -999.99      -999.99     -999.99     -999.99        24.85       729.19      752.39      274.00   -999.99   -999.99  -999.99  -999.99  -999.99     23.40    87.90    23.20     0.00     262.00    253.00      3.00   -999.99        4.01
2021   03   12    00   13      -999.99      -999.99     -999.99     -999.99        24.85       729.19      752.39      274.00   -999.99   -999.99  -999.99  -999.99  -999.99     23.40    87.60    23.20     0.00     260.00    254.00      2.00   -999.99        3.71
2021   03   12    00   14      -999.99      -999.99     -999.99     -999.99        24.85       729.19      752.39      274.00   -999.99   -999.99  -999.99  -999.99  -999.99     23.40    87.60    23.20     0.00     260.00    254.00      2.00   -999.99        3.90
2021   03   12    00   15      -999.99      -999.99     -999.99     -999.99        24.85       729.19      752.39      274.00   -999.99   -999.99  -999.99  -999.99  -999.99     23.40    87.60    23.20     0.00     261.00    254.00      2.00   -999.99        3.53
2021   03   12    00   16      -999.99      -999.99     -999.99     -999.99        24.85       729.19      752.39      274.00   -999.99   -999.99  -999.99  -999.99  -999.99     23.30    87.60    23.20     0.00     260.00    254.00      2.00   -999.99        4.38
2021   03   12    00   17      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99     23.40    87.50  -999.99     0.00     262.00    252.00      3.00   -999.99        4.02
2021   03   12    00   18      -999.99      -999.99     -999.99     -999.99        24.85       729.19      752.39      274.00   -999.99   -999.99  -999.99  -999.99  -999.99     23.40    87.50    23.20     0.00     260.00    252.00      2.00   -999.99        3.63
2021   03   12    00   19      -999.99      -999.99     -999.99     -999.99        24.85       729.19      752.39      274.00   -999.99   -999.99  -999.99  -999.99  -999.99     23.40    87.40    23.20     0.00     261.00    253.00      2.00   -999.99        3.40
2021   03   12    00   20      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99     23.30    87.50     0.00     0.00     261.00    252.00      2.00   -999.99        4.11
2021   03   12    00   21      -999.99      -999.99     -999.99     -999.99        24.85       729.19      752.39      274.00   -999.99   -999.99  -999.99  -999.99  -999.99     23.30    87.50  -999.99     0.00     259.00    253.00      1.00   -999.99        3.94
2021   03   12    00   22      -999.99      -999.99     -999.99     -999.99        24.85       729.19      752.39      274.00   -999.99   -999.99  -999.99  -999.99  -999.99     23.30    87.40     0.00     0.00     260.00    254.00      2.00   -999.99        3.93
2021   03   12    00   23      -999.99      -999.99     -999.99     -999.99        24.85       729.19      752.39      274.00   -999.99   -999.99  -999.99  -999.99  -999.99     25.70    87.40  -999.99     0.00     260.00    253.00      2.00   -999.99        4.18
2021   03   12    00   24      -999.99      -999.99     -999.99     -999.99        24.85       729.19      752.39      274.00   -999.99   -999.99  -999.99  -999.99  -999.99     24.50    87.20  -999.99     0.00     262.00    252.00      3.00   -999.99        5.19
2021   03   12    00   25      -999.99      -999.99     -999.99     -999.99        24.85       729.19      752.39      274.00   -999.99   -999.99  -999.99  -999.99  -999.99     23.30    87.10     0.00     0.00     260.00    253.00      2.00   -999.99        5.15
2021   03   12    00   26      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99     23.40    86.70  -999.99     0.00     261.00    252.00      2.00   -999.99        4.66
2021   03   12    00   27      -999.99      -999.99     -999.99     -999.99        24.85       729.19      752.39      274.00   -999.99   -999.99  -999.99  -999.99  -999.99     23.30    86.80     0.00     0.00     260.00    254.00      2.00   -999.99        5.14
2021   03   12    00   28      -999.99      -999.99     -999.99     -999.99        24.85       729.17      752.37      274.00   -999.99   -999.99  -999.99  -999.99  -999.99     23.40    86.60    23.20     0.00     259.00    253.00      1.00   -999.99        5.13
2021   03   12    00   29      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99     23.40    86.70     0.00     0.00     260.00    253.00      2.00   -999.99        4.17
2021   03   12    00   30      -999.99      -999.99     -999.99     -999.99        24.85       729.19      752.39      274.00   -999.99   -999.99  -999.99  -999.99  -999.99     23.50    86.90  -999.99     0.00     259.00    253.00      1.00   -999.99        3.85
2021   03   12    00   31      -999.99      -999.99     -999.99     -999.99        24.85       729.19      752.39      274.00   -999.99   -999.99  -999.99  -999.99  -999.99     23.40    87.00    23.20     0.00     261.00    255.00      2.00   -999.99        4.40
2021   03   12    00   32      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99     23.40    87.20    23.20     0.00     260.00    253.00      2.00   -999.99        4.14
2021   03   12    00   33      -999.99      -999.99     -999.99     -999.99        24.85       729.19      752.39      274.00   -999.99   -999.99  -999.99  -999.99  -999.99     23.40    87.30  -999.99     0.00     262.00    254.00      3.00   -999.99        3.81
2021   03   12    00   34      -999.99      -999.99     -999.99     -999.99        24.85       729.19      752.39      274.00   -999.99   -999.99  -999.99  -999.99  -999.99     23.40    87.50    23.20     0.00     261.00    253.00      2.00   -999.99        4.12
2021   03   12    00   35      -999.99      -999.99     -999.99     -999.99        24.85       729.19      752.39      274.00   -999.99   -999.99  -999.99  -999.99  -999.99     23.40    87.60    23.20     0.00     260.00    252.00      2.00   -999.99        4.66
2021   03   12    00   36      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99   -999.99  -999.99  -999.99     0.00     261.00    254.00      2.00   -999.99        4.18
