year  mon  day  hour  min  bmp180_temp  bmp180_pres  bmp180_slp  bmp180_alt  bmp280_temp  bmp280_pres  bmp280_slp  bmp280_alt  bme_temp  bme_pres  bme_slp  bme_alt  bme_hum  htu_temp  htu_hum  mcp9808  tipping  vis_light  ir_light  uv_light  wind_dir  wind_speed
2021   02   13    00   00       -15.40       601.51      754.14     1743.00      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99    -15.10    80.50   -14.90     0.00     865.00   6621.00    326.00    326.50     -999.99
2021   02   13    00   01       -15.50       819.69     1027.77     1743.00      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99    -15.10    82.20   -15.00     0.00     865.00   6621.00    326.00    323.90     -999.99
2021   02   13    00   02       -15.30       819.79     1027.72     1743.00      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99    -15.00    82.80   -15.00     0.00     865.00   6621.00    326.00    343.70        0.00
2021   02   13    00   03       -15.30       819.68     1027.59     1743.00      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99    -15.00    81.90   -14.90     0.00     865.00   6621.00    326.00    334.40        0.00
2021   02   13    00   04       -15.30       819.69     1027.60     1743.00      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99    -15.00    82.30   -14.90     0.00     865.00   6621.00    326.00    308.40        0.00
2021   02   13    00   05      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99    -15.00    82.20   -14.90     0.00     865.00   6621.00    326.00    314.20        0.00
2021   02   13    00   06       -15.30       819.82     1027.76     1743.00      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99    -14.90    82.40   -14.90     0.00     865.00   6621.00    326.00    338.40        0.00
2021   02   13    00   07       -15.40       819.63     1027.61     1743.00      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99    -15.00    82.20   -14.90     0.00     865.00   6621.00    326.00    349.40        0.01
2021   02   13    00   08       -15.30       819.88     1027.84     1743.00      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99    -15.00    82.50   -15.00     0.00     865.00   6621.00    326.00    331.80        0.00
2021   02   13    00   09       -15.40       819.86     1027.90     1743.00      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99    -15.10    82.30   -15.00     0.00     865.00   6621.00    326.00    307.60        0.00
2021   02   13    00   10       -15.40       819.91     1027.96     1743.00      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99    -15.00    83.00   -15.00     0.00     865.00   6621.00    326.00    317.70        0.00
2021   02   13    00   11       -15.30       819.80     1027.74     1743.00      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99   -999.99  -999.99   -14.90     0.00     865.00   6621.00    326.00    329.60        0.00
2021   02   13    00   12       -15.30       819.76     1027.69     1743.00      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99    -14.90    84.40   -14.80     0.00     865.00   6621.00    326.00    329.60        0.00
2021   02   13    00   13       -15.30       819.73     1027.65     1743.00      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99    -14.90    84.10   -14.90     0.00     865.00   6621.00    326.00    326.50        0.00
2021   02   13    00   14       -15.30       819.80     1027.74     1743.00      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99    -15.00    83.70   -14.90     0.00     865.00   6621.00    326.00    349.40        0.00
2021   02   13    00   15       -15.30       819.90     1027.86     1743.00      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99    -15.00    83.30   -14.90     0.00     865.00   6621.00    326.00    324.30        0.00
2021   02   13    00   16       -15.30       819.91     1027.87     1743.00      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99    -15.00    84.30   -14.90     0.00     865.00   6621.00    326.00    343.70        0.00
2021   02   13    00   17       -15.40       819.82     1027.85     1743.00      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99    -15.00    84.50   -14.90     0.00     865.00   6621.00    326.00    352.50        0.00
2021   02   13    00   18       -15.30       601.67      754.28     1743.00      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99    -14.90    85.90   -14.90     0.00     865.00   6621.00    326.00      0.00     -999.99
2021   02   13    00   19       -15.30       601.69      754.30     1743.00      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99    -14.90    85.10   -14.90     0.00     865.00   6621.00    326.00      0.00     -999.99
2021   02   13    00   20       -15.30       601.68      754.29     1743.00      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99    -14.90    85.00   -14.90     0.00     865.00   6621.00    326.00    345.90     -999.99
2021   02   13    00   21       -15.30       601.54      754.12     1743.00      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99    -14.90    85.20   -14.90     0.00     865.00   6621.00    326.00      0.00        0.00
2021   02   13    00   22       -15.30       601.88      754.54     1743.00      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99    -15.00    85.20   -14.90     0.00     865.00   6621.00    326.00    331.40        0.01
2021   02   13    00   23       -15.30       601.72      754.34     1743.00      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99    -15.00    84.10   -14.90     0.00     865.00   6621.00    326.00    331.80        0.00
2021   02   13    00   24       -15.40       601.88      754.61     1743.00      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99    -15.10    84.10   -15.00     0.00    -999.99   -999.99   -999.99    331.80        0.00
2021   02   13    00   25       -15.40       601.72      754.41     1743.00      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99    -15.00    84.30   -15.00     0.00     865.00   6621.00    326.00    326.50        0.00
2021   02   13    00   26       -15.30       602.02      754.72     1743.00      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99    -15.00    84.90   -14.90     0.00     865.00   6621.00    326.00    333.60        0.00
2021   02   13    00   27       -15.40       820.20     1028.33     1743.00      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99    -15.00    83.60   -15.00     0.00     865.00   6621.00    326.00    356.90        0.00
2021   02   13    00   28       -15.50       601.74      754.50     1743.00      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99    -15.00    83.70   -14.90     0.00     865.00   6621.00    326.00    349.40        0.00
2021   02   13    00   29       -15.30       820.09     1028.10     1743.00      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99    -15.00    83.90   -15.00     0.00     865.00   6621.00    326.00    349.40        0.00
2021   02   13    00   30       -15.30       601.72      754.34     1743.00      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99    -15.00    83.90  -999.99     0.00     865.00   6621.00    326.00    331.40        0.00
2021   02   13    00   31       -15.30       601.74      754.37     1743.00      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99    -15.00    84.60   -14.90     0.00     865.00   6621.00    326.00    335.30        0.00
2021   02   13    00   32       -15.50       819.97     1028.13     1743.00      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99    -15.00    84.60   -14.90     0.00     865.00   6621.00    326.00    354.70        0.00
2021   02   13    00   33       -15.50       819.60     1027.66     1743.00      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99    -15.00    84.10   -14.90     0.00     865.00   6621.00    326.00    327.80        0.00
2021   02   13    00   34       -15.50       601.49      754.18     1743.00      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99    -15.00    84.50   -14.90     0.00     865.00   6621.00    326.00    342.80        0.00
2021   02   13    00   35       -15.40       819.81     1027.84     1743.00      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99    -15.10    82.70   -15.00     0.00     865.00   6621.00    326.00    342.40        0.00
2021   02   13    00   36       -15.50       601.82      754.60     1743.00      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99    -15.20    82.80   -15.10     0.00     865.00   6621.00    326.00    340.60        0.00
2021   02   13    00   37       -15.40       819.97     1028.04     1743.00      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99    -15.10    83.80   -15.10     0.00     865.00   6621.00    326.00    335.80     -999.99
2021   02   13    00   38       -15.60       601.75      754.57     1743.00      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99    -15.10    83.90   -15.10     0.00     865.00   6621.00    326.00    328.30     -999.99
2021   02   13    00   39       -15.60       820.22     1028.53     1743.00      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99    -15.10    84.90   -15.10     0.00     865.00   6621.00    326.00    334.40        0.00
2021   02   13    00   40       -15.60       819.94     1028.18     1743.00      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99    -15.10    85.20   -15.10     0.00     865.00   6621.00    326.00    360.00        0.00
2021   02   13    00   41       -15.50       819.98     1028.14     1743.00      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99    -15.10    85.20   -15.10     0.00     865.00   6621.00    326.00    350.70        0.00
2021   02   13    00   42       -15.40       601.89      754.62     1743.00      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99   -999.99  -999.99   -15.10     0.00     865.00   6621.00    326.00    352.50        0.00
2021   02   13    00   43       -15.40       820.02     1028.10     1743.00      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99    -15.10    85.80   -15.10     0.00     865.00   6621.00    326.00    334.40        0.00
2021   02   13    00   44       -15.50       601.78      754.55     1743.00      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99    -15.10    85.50   -15.10     0.00     865.00   6621.00    326.00    331.80        0.00
2021   02   13    00   45       -15.50       819.97     1028.13     1743.00      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99    -15.10    85.50   -15.10     0.00     865.00   6621.00    326.00    336.60        0.00
2021   02   13    00   46       -15.50       819.99     1028.15     1743.00      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99    -15.20    85.50   -15.10     0.00     865.00   6621.00    326.00    327.80        0.00
2021   02   13    00   47       -15.50       601.92      754.72     1743.00      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99    -15.20    85.50   -15.10     0.00     865.00   6621.00    326.00    320.80        0.00
2021   02   13    00   48       -15.50       601.85      754.63     1743.00      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99    -15.10    86.00   -15.10     0.00    -999.99   -999.99   -999.99    349.40     -999.99
2021   02   13    00   49       -15.50       602.05      754.89     1743.00      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99    -15.10    86.30   -15.10     0.00     865.00   6621.00    326.00    349.40        0.00
