year  mon  day  hour  min  bmp180_temp  bmp180_pres  bmp180_slp  bmp180_alt  bmp280_temp  bmp280_pres  bmp280_slp  bmp280_alt  bme_temp  bme_pres  bme_slp  bme_alt  bme_hum  htu_temp  htu_hum  mcp9808  tipping  vis_light  ir_light  uv_light  wind_dir  wind_speed
2022   04   21    00   00      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99     20.40    20.00    20.10     0.00     417.00   1994.00     86.00     67.00        5.05
2022   04   21    00   01      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99     20.30    19.30    19.90     0.00     417.00   1982.00     86.00     81.50        5.39
2022   04   21    00   02      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99     20.30    20.70    19.90     0.00     414.00   1966.00     84.00     78.00     -999.99
2022   04   21    00   03      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99     20.30    20.50    19.80     0.00     412.00   1942.00     83.00     39.20        4.46
2022   04   21    00   04      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99     20.40    20.90    20.00     0.00     410.00   1914.00     82.00     78.00        4.80
2022   04   21    00   05      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99     20.30    19.90    19.90     0.00     407.00   1883.00     80.00     58.60        4.98
2022   04   21    00   06      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99     20.20    19.40    19.70     0.00     404.00   1848.00     79.00     74.00        4.83
2022   04   21    00   07      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99     20.20    20.00    19.80     0.00     402.00   1826.00     78.00     81.10        4.63
2022   04   21    00   08      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99   -999.99  -999.99    19.80     0.00     399.00   1804.00     76.00     95.20        4.56
2022   04   21    00   09      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99   -999.99  -999.99    20.20     0.00     398.00   1780.00     76.00     81.10        4.41
2022   04   21    00   10      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99     20.30    20.50    19.90     0.00     397.00   1762.00     75.00    100.90        4.23
