year  mon  day  hour  min  bmp180_temp  bmp180_pres  bmp180_slp  bmp180_alt  bmp280_temp  bmp280_pres  bmp280_slp  bmp280_alt  bme_temp  bme_pres  bme_slp  bme_alt  bme_hum  htu_temp  htu_hum  mcp9808  tipping  vis_light  ir_light  uv_light  wind_dir  wind_speed
2019   05   21    00   00         2.50       816.67     1009.27     1743.00      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99      2.80    98.40     2.80     0.00     355.00   1245.00     53.00    343.70        1.25
2019   05   21    00   01         2.50       816.65     1009.24     1743.00      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99      2.70    98.20     2.80     0.00     358.00   1277.00     54.00      0.00        1.57
2019   05   21    00   02         2.60       816.65     1009.17     1743.00      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99      2.90    99.50     2.90     0.00     360.00   1301.00     55.00    349.40        1.43
2019   05   21    00   03         2.70       816.58     1009.01     1743.00      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99      2.90    98.80     2.90     0.00     352.00   1237.00     51.00    317.70        1.11
2019   05   21    00   04         2.70       816.58     1009.01     1743.00      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99      2.90    99.10     2.90     0.00     342.00   1124.00     46.00      0.00        1.28
2019   05   21    00   05         2.90       816.63     1008.92     1743.00      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99      3.10  -999.99     3.10     0.00     329.00    991.00     39.00    336.60        0.85
2019   05   21    00   06         2.70       816.58     1009.01     1743.00      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99      2.90    99.10     3.10     0.00     322.00    923.00     35.00    330.90        1.31
2019   05   21    00   07         2.70       816.54     1008.96     1743.00      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99      2.90    99.30     2.90     0.00     320.00    899.00     34.00    335.80        1.52
2019   05   21    00   08         2.60       816.59     1009.09     1743.00      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99      2.90    98.70     2.90     0.00     323.00    917.00     35.00    350.70        1.38
2019   05   21    00   09         2.50       816.57     1009.14     1743.00      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99      2.70    98.00     2.80     0.00     326.00    951.00     37.00    343.70        1.93
2019   05   21    00   10         2.40       816.55     1009.20     1743.00      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99      2.60    98.30     2.70     0.00     323.00    916.00     35.00    343.70        2.28
2019   05   21    00   11         2.40       816.60     1009.26     1743.00      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99      2.60    98.70     2.60     0.00     315.00    853.00     31.00    356.90        1.57
