year  mon  day  hour  min  bmp180_temp  bmp180_pres  bmp180_slp  bmp180_alt  bmp280_temp  bmp280_pres  bmp280_slp  bmp280_alt  bme_temp  bme_pres  bme_slp  bme_alt  bme_hum  htu_temp  htu_hum  mcp9808  tipping  vis_light  ir_light  uv_light  wind_dir  wind_speed
2017   07   21    00   00      -999.99      -999.99     -999.99     -999.99        19.32       997.07     1015.73      159.00   -999.99   -999.99  -999.99  -999.99  -999.99     19.10    95.20    18.60     0.00     260.00    252.00      2.00    179.30        0.16
2017   07   21    00   01      -999.99      -999.99     -999.99     -999.99        19.31       997.08     1015.74      159.00   -999.99   -999.99  -999.99  -999.99  -999.99     19.10    95.30    18.60     0.00     260.00    253.00      2.00    179.30        0.56
2017   07   21    00   02      -999.99      -999.99     -999.99     -999.99        19.32       997.16     1015.82      159.00   -999.99   -999.99  -999.99  -999.99  -999.99     19.10    95.50    18.60     0.00     261.00    252.00      2.00    179.30        0.40
2017   07   21    00   03      -999.99      -999.99     -999.99     -999.99        19.30       997.15     1015.81      159.00   -999.99   -999.99  -999.99  -999.99  -999.99     19.10    95.10    18.60     0.00     261.00    253.00      2.00    179.30        0.43
2017   07   21    00   04      -999.99      -999.99     -999.99     -999.99        19.32       997.11     1015.77      159.00   -999.99   -999.99  -999.99  -999.99  -999.99     19.10    95.30    18.60     0.00     259.00    253.00      1.00    179.30        0.37
2017   07   21    00   05      -999.99      -999.99     -999.99     -999.99        19.31       997.14     1015.80      159.00   -999.99   -999.99  -999.99  -999.99  -999.99     19.10    95.40    18.60     0.00     260.00    253.00      2.00    179.30        0.19
2017   07   21    00   06      -999.99      -999.99     -999.99     -999.99        19.37       997.14     1015.80      159.00   -999.99   -999.99  -999.99  -999.99  -999.99     19.20    95.10    18.60     0.00     260.00    253.00      2.00    179.30        0.82
2017   07   21    00   07      -999.99      -999.99     -999.99     -999.99        19.40       997.12     1015.78      159.00   -999.99   -999.99  -999.99  -999.99  -999.99     19.20    95.00    18.60     0.00     262.00    253.00      3.00    179.30        0.47
2017   07   21    00   08      -999.99      -999.99     -999.99     -999.99        19.42       997.11     1015.77      159.00   -999.99   -999.99  -999.99  -999.99  -999.99     19.20    95.20    18.60     0.00     262.00    254.00      3.00    179.30        0.09
2017   07   21    00   09      -999.99      -999.99     -999.99     -999.99        19.40       997.06     1015.72      159.00   -999.99   -999.99  -999.99  -999.99  -999.99     19.20    94.90    18.60     0.00     260.00    253.00      2.00    179.30        0.13
2017   07   21    00   10      -999.99      -999.99     -999.99     -999.99        19.43       997.06     1015.71      159.00   -999.99   -999.99  -999.99  -999.99  -999.99     19.20    94.10    18.60     0.00     261.00    252.00      2.00    179.30        0.85
2017   07   21    00   11      -999.99      -999.99     -999.99     -999.99        19.45       997.09     1015.74      159.00   -999.99   -999.99  -999.99  -999.99  -999.99     19.20    94.40    18.60     0.00     260.00    253.00      2.00    179.80        0.86
2017   07   21    00   12      -999.99      -999.99     -999.99     -999.99        19.45       997.12     1015.77      159.00   -999.99   -999.99  -999.99  -999.99  -999.99     19.20    94.80    18.70     0.00     261.00    253.00      2.00    179.80        0.52
2017   07   21    00   13      -999.99      -999.99     -999.99     -999.99        19.43       997.25     1015.91      159.00   -999.99   -999.99  -999.99  -999.99  -999.99     19.20    95.00    18.70     0.00     262.00    253.00      3.00    180.20        0.85
2017   07   21    00   14      -999.99      -999.99     -999.99     -999.99        19.40       997.25     1015.91      159.00   -999.99   -999.99  -999.99  -999.99  -999.99     19.20    94.80    18.70     0.00     260.00    253.00      2.00    179.30        1.04
