year  mon  day  hour  min  bmp180_temp  bmp180_pres  bmp180_slp  bmp180_alt  bmp280_temp  bmp280_pres  bmp280_slp  bmp280_alt  bme_temp  bme_pres  bme_slp  bme_alt  bme_hum  htu_temp  htu_hum  mcp9808  tipping  vis_light  ir_light  uv_light  wind_dir  wind_speed
2021   01   28    00   00      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99      1.20    76.20  -999.99     0.00    -999.99   -999.99   -999.99    349.40     -999.99
2021   01   28    00   01      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99      1.20    76.30  -999.99     0.00    -999.99   -999.99   -999.99    346.80     -999.99
2021   01   28    00   02      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99      1.20    76.60  -999.99     0.00    -999.99   -999.99   -999.99    346.80     -999.99
2021   01   28    00   03      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99      1.20    76.50  -999.99     0.00    -999.99   -999.99   -999.99    346.80     -999.99
2021   01   28    00   04      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99      1.20    76.20  -999.99     0.00    -999.99   -999.99   -999.99    347.20     -999.99
2021   01   28    00   05      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99      1.30    76.20  -999.99     0.00    -999.99   -999.99   -999.99      0.00     -999.99
2021   01   28    00   06      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99      1.40    75.50  -999.99     0.00    -999.99   -999.99   -999.99      0.00     -999.99
2021   01   28    00   07      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99      1.30    76.50  -999.99     0.00    -999.99   -999.99   -999.99      0.00     -999.99
2021   01   28    00   08      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99      1.40    75.50  -999.99     0.00    -999.99   -999.99   -999.99      0.00     -999.99
2021   01   28    00   09      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99      1.40    75.60  -999.99     0.00    -999.99   -999.99   -999.99      0.00     -999.99
2021   01   28    00   10      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99      1.40    75.30  -999.99     0.00    -999.99   -999.99   -999.99      0.00     -999.99
2021   01   28    00   11      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99      1.50    75.00  -999.99     0.00    -999.99   -999.99   -999.99      0.00     -999.99
2021   01   28    00   12      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99      1.50    74.90  -999.99     0.00    -999.99   -999.99   -999.99      0.00     -999.99
2021   01   28    00   13      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99      1.50    75.70  -999.99     0.00    -999.99   -999.99   -999.99      0.00     -999.99
2021   01   28    00   14      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99      1.50    75.80  -999.99     0.00    -999.99   -999.99   -999.99      0.00     -999.99
2021   01   28    00   15      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99      1.50    74.40  -999.99     0.00    -999.99   -999.99   -999.99      0.00     -999.99
2021   01   28    00   16      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99      1.50    74.40  -999.99     0.00    -999.99   -999.99   -999.99      0.00     -999.99
2021   01   28    00   17      -999.99      -999.99     -999.99     -999.99      -999.99      -999.99     -999.99     -999.99   -999.99   -999.99  -999.99  -999.99  -999.99      1.60    74.40  -999.99     0.00    -999.99   -999.99   -999.99      0.00     -999.99
