datetime int bmp2_temp bmp2_pres bmp2_slp bmp2_alt bme2_hum htu_temp htu_hum sth_temp sth_hum tipping vis_light ir_light uv_light wind_dir wind_speed mcp9808
"2022-11-09 08:00:00" -999.99 -999.99 -999.99 -999.99 -999.99 -999.99 -999.99 -999.99 -999.99 -999.99 -999.99 -999.99 -999.99 -999.99 -999.99 -999.99 -999.99
"2022-11-11 09:00:00" -999.99 24.2 924.1 929.37 -999.99 -999.99 -999.99 30.9 -999.99 -999.99 -999.99 260.0 253.0 -999.99 255.0 -999.99 23.9
"2022-11-11 10:00:00" -999.99 -999.99 -999.99 -999.99 -999.99 -999.99 -999.99 -999.99 -999.99 -999.99 -999.99 -999.99 -999.99 -999.99 -999.99 -999.99 23.9
"2022-11-14 08:00:00" -999.99 -999.99 -999.99 -999.99 -999.99 -999.99 -999.99 -999.99 -999.99 -999.99 -999.99 -999.99 -999.99 -999.99 -999.99 -999.99 20.98
"2022-11-14 09:00:00" -999.99 -999.99 -999.99 -999.99 -999.99 -999.99 26.8 22.3 -999.99 -999.99 -999.99 795.0 5660.5 2.9 236.0 -999.99 20.98
"2022-11-14 10:00:00" -999.99 27.4 1014.5 1020.29 -999.99 -999.99 27.2 18.0 -999.99 -999.99 -999.99 757.0 5266.5 2.7 157.0 -999.99 27.4
"2022-11-14 11:00:00" -999.99 27.4 1014.0 1019.78 -999.99 -999.99 27.4 17.8 -999.99 -999.99 -999.99 641.0 4148.0 2.05 215.5 -999.99 27.4
"2022-11-14 12:00:00" -999.99 27.15 1013.8 1019.58 -999.99 -999.99 26.8 17.9 -999.99 -999.99 -999.99 488.5 2622.5 1.2 208.5 -999.99 27.2
"2022-11-14 13:00:00" -999.99 27.0 1013.8 1019.58 -999.99 -999.99 26.5 22.7 -999.99 -999.99 -999.99 345.0 1103.0 0.5 214.0 -999.99 26.2
"2022-11-14 14:00:00" -999.99 20.55 1014.0 1019.78 -999.99 -999.99 20.35 38.2 -999.99 -999.99 -999.99 265.5 292.0 -999.99 214.0 -999.99 21.0
"2022-11-14 15:00:00" -999.99 19.45 1014.5 1020.29 -999.99 -999.99 19.35 45.55 -999.99 -999.99 -999.99 261.0 253.0 -999.99 219.0 -999.99 19.05
"2022-11-14 16:00:00" -999.99 16.55 1015.0 1020.79 -999.99 -999.99 16.65 57.65 -999.99 -999.99 -999.99 261.0 253.0 -999.99 -999.99 -999.99 16.2
"2022-11-14 17:00:00" -999.99 14.6 -999.99 -999.99 -999.99 -999.99 14.5 65.4 -999.99 -999.99 -999.99 261.0 253.0 -999.99 -999.99 -999.99 14.5
"2022-11-14 18:00:00" -999.99 13.35 1015.3 1021.09 -999.99 -999.99 13.3 66.8 -999.99 -999.99 -999.99 260.0 253.0 -999.99 -999.99 -999.99 13.2
"2022-11-14 19:00:00" -999.99 14.35 -999.99 -999.99 -999.99 -999.99 14.3 65.85 -999.99 -999.99 -999.99 261.0 253.0 -999.99 349.0 -999.99 14.3
"2022-11-14 20:00:00" -999.99 14.0 1015.6 1021.39 -999.99 -999.99 13.9 65.85 -999.99 -999.99 -999.99 261.0 253.0 -999.99 349.0 -999.99 14.0
"2022-11-14 21:00:00" -999.99 13.3 1015.8 1021.59 -999.99 -999.99 13.1 71.1 -999.99 -999.99 -999.99 260.0 253.0 -999.99 348.0 -999.99 13.2
"2022-11-14 22:00:00" -999.99 13.3 1015.6 1021.39 -999.99 -999.99 13.2 71.5 -999.99 -999.99 -999.99 261.0 253.0 -999.99 339.0 -999.99 13.2
"2022-11-14 23:00:00" -999.99 13.5 1015.3 1021.09 -999.99 -999.99 13.3 68.3 -999.99 -999.99 -999.99 261.0 253.0 -999.99 337.0 0.5 13.4
"2022-11-15 00:00:00" -999.99 13.1 1015.2 1020.99 -999.99 -999.99 12.95 70.3 -999.99 -999.99 -999.99 261.0 253.0 -999.99 346.0 -999.99 12.9
"2022-11-15 01:00:00" -999.99 13.0 1015.2 1020.99 -999.99 -999.99 12.9 70.2 -999.99 -999.99 -999.99 260.0 253.0 -999.99 346.0 -999.99 12.9
"2022-11-15 02:00:00" -999.99 12.8 1015.4 1021.19 -999.99 -999.99 12.6 73.8 -999.99 -999.99 -999.99 260.0 253.0 -999.99 348.5 -999.99 12.7
"2022-11-15 03:00:00" -999.99 13.0 1015.5 1021.29 -999.99 -999.99 12.8 73.4 -999.99 -999.99 -999.99 261.0 253.0 -999.99 -999.99 -999.99 12.8
"2022-11-15 04:00:00" -999.99 13.2 1015.7 1021.49 -999.99 -999.99 13.0 72.9 -999.99 -999.99 -999.99 275.0 411.0 -999.99 -999.99 0.6 13.0
"2022-11-15 05:00:00" -999.99 14.25 1016.0 1021.79 -999.99 -999.99 14.4 67.3 -999.99 -999.99 -999.99 388.0 1597.0 0.7 -999.99 0.8 14.15
"2022-11-15 06:00:00" -999.99 16.95 1016.1 1021.89 -999.99 -999.99 17.25 53.4 -999.99 -999.99 -999.99 536.5 3117.5 1.5 -999.99 0.7 16.7
"2022-11-15 07:00:00" -999.99 19.6 1015.9 1021.69 -999.99 -999.99 19.8 42.95 -999.99 -999.99 -999.99 584.0 3465.5 1.75 352.0 -999.99 19.1
"2022-11-15 08:00:00" -999.99 21.6 1015.4 1021.19 -999.99 -999.99 21.8 37.2 -999.99 -999.99 -999.99 534.0 2815.0 1.5 349.0 -999.99 21.2
"2022-11-15 09:00:00" -999.99 23.0 1014.75 1020.54 -999.99 -999.99 23.1 31.95 -999.99 -999.99 -999.99 494.5 2460.0 1.3 284.0 -999.99 22.8
"2022-11-15 10:00:00" -999.99 24.1 1014.05 1019.83 -999.99 -999.99 23.8 32.1 -999.99 -999.99 -999.99 562.5 3132.0 1.6 147.5 -999.99 24.0
"2022-11-15 11:00:00" -999.99 25.55 1013.3 1019.08 -999.99 -999.99 25.0 30.2 -999.99 -999.99 -999.99 589.5 3582.0 1.8 116.0 -999.99 24.75
"2022-11-15 12:00:00" -999.99 26.7 1013.0 1018.78 -999.99 -999.99 26.4 27.2 -999.99 -999.99 -999.99 502.0 2771.0 1.3 134.0 -999.99 26.2
"2022-11-15 13:00:00" -999.99 26.0 1012.7 1018.48 -999.99 -999.99 25.3 29.75 -999.99 -999.99 -999.99 339.5 1023.5 0.4 -999.99 -999.99 25.45
"2022-11-15 14:00:00" -999.99 20.2 1012.7 1018.48 -999.99 -999.99 20.05 48.0 -999.99 -999.99 -999.99 264.5 282.5 -999.99 -999.99 -999.99 20.3
"2022-11-15 15:00:00" -999.99 17.5 1012.9 1018.68 -999.99 -999.99 17.4 59.45 -999.99 -999.99 -999.99 260.0 253.0 -999.99 -999.99 -999.99 17.2
"2022-11-15 16:00:00" -999.99 16.5 1013.1 1018.88 -999.99 -999.99 16.4 62.8 -999.99 -999.99 -999.99 261.0 253.0 -999.99 -999.99 -999.99 16.2
"2022-11-15 17:00:00" -999.99 16.3 1013.1 1018.88 -999.99 -999.99 16.2 67.8 -999.99 -999.99 -999.99 260.0 253.0 -999.99 -999.99 -999.99 16.1
"2022-11-15 18:00:00" -999.99 15.95 1013.1 1018.88 -999.99 -999.99 15.8 71.95 -999.99 -999.99 -999.99 261.0 253.0 -999.99 -999.99 -999.99 15.85
"2022-11-15 19:00:00" -999.99 16.5 1012.9 1018.68 -999.99 -999.99 16.5 70.4 -999.99 -999.99 -999.99 261.0 253.0 -999.99 144.0 -999.99 16.6
"2022-11-15 20:00:00" -999.99 16.0 1013.3 1019.08 -999.99 -999.99 15.9 84.2 -999.99 -999.99 -999.99 261.0 253.0 -999.99 314.0 -999.99 15.8
"2022-11-15 21:00:00" -999.99 15.55 1013.2 1018.98 -999.99 -999.99 15.4 88.55 -999.99 -999.99 -999.99 261.0 253.0 -999.99 -999.99 -999.99 15.35
"2022-11-15 22:00:00" -999.99 15.1 1013.2 1018.98 -999.99 -999.99 14.9 91.4 -999.99 -999.99 -999.99 260.0 253.0 -999.99 -999.99 -999.99 14.9
"2022-11-15 23:00:00" -999.99 15.2 1012.7 1018.48 -999.99 -999.99 15.0 92.5 -999.99 -999.99 -999.99 261.0 253.0 -999.99 -999.99 -999.99 14.9
"2022-11-16 00:00:00" -999.99 15.0 1012.4 1018.17 -999.99 -999.99 14.75 92.3 -999.99 -999.99 -999.99 261.0 253.0 -999.99 346.0 -999.99 14.7
"2022-11-16 01:00:00" -999.99 14.8 1012.3 1018.07 -999.99 -999.99 14.6 92.95 -999.99 -999.99 -999.99 261.0 253.0 -999.99 343.0 -999.99 14.6
"2022-11-16 02:00:00" -999.99 14.8 1012.1 1017.87 -999.99 -999.99 14.6 90.6 -999.99 -999.99 -999.99 261.0 253.0 -999.99 339.0 -999.99 14.5
"2022-11-16 03:00:00" -999.99 13.9 1012.1 1017.87 -999.99 -999.99 13.7 93.2 -999.99 -999.99 -999.99 261.0 253.0 -999.99 -999.99 -999.99 13.7
"2022-11-16 04:00:00" -999.99 13.55 1012.4 1018.17 -999.99 -999.99 13.3 93.75 -999.99 -999.99 -999.99 270.0 310.0 -999.99 -999.99 -999.99 13.3
"2022-11-16 05:00:00" -999.99 15.75 1012.2 1017.97 -999.99 -999.99 15.75 82.45 -999.99 -999.99 -999.99 353.0 1184.0 0.5 -999.99 -999.99 15.6
"2022-11-16 06:00:00" -999.99 17.6 1012.0 1017.77 -999.99 -999.99 17.7 75.55 -999.99 -999.99 -999.99 497.5 2658.5 1.3 -999.99 -999.99 17.2
"2022-11-16 07:00:00" -999.99 20.2 1012.0 1017.77 -999.99 -999.99 20.4 63.5 -999.99 -999.99 -999.99 601.0 3738.0 1.8 35.0 -999.99 19.8
"2022-11-16 08:00:00" -999.99 21.6 1011.6 1017.37 -999.99 -999.99 21.5 54.6 -999.99 -999.99 -999.99 632.5 3902.5 2.05 128.0 -999.99 21.4
"2022-11-16 09:00:00" -999.99 21.85 1011.0 1016.77 -999.99 -999.99 21.7 53.2 -999.99 -999.99 -999.99 686.0 4434.5 2.3 163.0 1.0 21.8
"2022-11-16 10:00:00" -999.99 21.1 1010.6 1016.36 -999.99 -999.99 21.0 61.8 -999.99 -999.99 -999.99 609.0 3681.0 1.9 192.0 1.2 21.1
"2022-11-16 11:00:00" -999.99 21.0 1010.25 1016.01 -999.99 -999.99 20.8 63.35 -999.99 -999.99 -999.99 574.0 3426.0 1.7 183.5 1.3 21.0
"2022-11-16 12:00:00" -999.99 20.55 1010.25 1016.01 -999.99 -999.99 20.3 61.35 -999.99 -999.99 -999.99 445.0 1995.5 1.0 186.5 1.5 20.4
"2022-11-16 13:00:00" -999.99 19.8 1010.65 1016.41 -999.99 -999.99 19.45 65.65 -999.99 -999.99 -999.99 330.0 887.0 0.4 166.0 1.55 19.5
"2022-11-16 14:00:00" -999.99 17.8 1010.8 1016.56 -999.99 -999.99 17.6 74.9 -999.99 -999.99 -999.99 265.0 284.0 -999.99 166.0 -999.99 17.5
"2022-11-16 15:00:00" -999.99 17.0 1011.4 1017.17 -999.99 -999.99 16.8 80.1 -999.99 -999.99 -999.99 261.0 253.0 -999.99 116.0 -999.99 16.6
"2022-11-16 16:00:00" -999.99 16.5 -999.99 -999.99 -999.99 -999.99 16.25 81.65 -999.99 -999.99 -999.99 261.0 253.0 -999.99 -999.99 -999.99 16.2
"2022-11-16 17:00:00" -999.99 15.3 1011.7 1017.47 -999.99 -999.99 15.05 86.55 -999.99 -999.99 -999.99 260.0 253.0 -999.99 -999.99 -999.99 15.1
"2022-11-16 18:00:00" -999.99 15.9 1012.1 1017.87 -999.99 -999.99 15.6 83.0 -999.99 -999.99 -999.99 261.0 253.0 -999.99 343.0 -999.99 15.6
"2022-11-16 19:00:00" -999.99 15.4 1012.4 1018.17 -999.99 -999.99 15.1 82.05 -999.99 -999.99 -999.99 261.0 253.0 -999.99 86.0 -999.99 15.1
"2022-11-16 20:00:00" -999.99 14.2 1012.5 1018.27 -999.99 -999.99 13.95 88.75 -999.99 -999.99 -999.99 261.0 253.0 -999.99 -999.99 -999.99 13.8
"2022-11-16 21:00:00" -999.99 13.7 1012.6 1018.38 -999.99 -999.99 13.4 92.3 -999.99 -999.99 -999.99 261.0 253.0 -999.99 24.0 -999.99 13.4
"2022-11-16 22:00:00" -999.99 14.0 1012.4 1018.17 -999.99 -999.99 13.7 88.5 -999.99 -999.99 -999.99 261.0 253.0 -999.99 10.0 -999.99 13.75
"2022-11-16 23:00:00" -999.99 13.3 1012.4 1018.17 -999.99 -999.99 13.05 90.9 -999.99 -999.99 -999.99 261.0 253.0 -999.99 -999.99 -999.99 12.9
"2022-11-17 00:00:00" -999.99 13.4 1013.1 1018.88 -999.99 -999.99 13.0 90.6 -999.99 -999.99 -999.99 261.0 253.0 -999.99 188.0 -999.99 12.8
"2022-11-17 01:00:00" -999.99 12.5 1012.8 1018.58 -999.99 -999.99 12.2 94.6 -999.99 -999.99 -999.99 261.0 253.0 -999.99 343.0 -999.99 12.2
"2022-11-17 02:00:00" -999.99 13.3 1013.1 1018.88 -999.99 -999.99 12.9 93.6 -999.99 -999.99 -999.99 261.0 253.0 -999.99 -999.99 -999.99 12.9
"2022-11-17 03:00:00" -999.99 13.15 1013.4 1019.18 -999.99 -999.99 12.8 94.3 -999.99 -999.99 -999.99 261.0 253.0 -999.99 -999.99 -999.99 12.8
"2022-11-17 04:00:00" -999.99 13.4 1013.75 1019.53 -999.99 -999.99 13.1 91.6 -999.99 -999.99 -999.99 270.5 314.0 -999.99 344.0 0.9 13.1
"2022-11-17 05:00:00" -999.99 14.6 1014.3 1020.08 -999.99 -999.99 14.5 85.7 -999.99 -999.99 -999.99 364.0 1324.0 0.6 -999.99 -999.99 14.3
"2022-11-17 06:00:00" -999.99 16.5 1014.4 1020.19 -999.99 -999.99 16.6 77.9 -999.99 -999.99 -999.99 526.5 2998.0 1.45 -999.99 1.0 16.1
"2022-11-17 07:00:00" -999.99 17.1 1014.6 1020.39 -999.99 -999.99 17.05 74.45 -999.99 -999.99 -999.99 398.5 1292.0 0.8 353.0 -999.99 16.6
"2022-11-17 08:00:00" -999.99 18.4 1014.3 1020.08 -999.99 -999.99 18.15 68.05 -999.99 -999.99 -999.99 460.0 2137.5 1.1 -999.99 -999.99 18.0
"2022-11-17 09:00:00" -999.99 21.1 1013.8 1019.58 -999.99 -999.99 20.8 57.9 -999.99 -999.99 -999.99 759.0 5179.0 2.7 -999.99 0.6 20.5
"2022-11-17 10:00:00" -999.99 22.3 1013.2 1018.98 -999.99 -999.99 22.0 56.3 -999.99 -999.99 -999.99 739.0 5024.0 2.6 133.0 -999.99 21.65
"2022-11-17 11:00:00" -999.99 22.1 1012.9 1018.68 -999.99 -999.99 21.7 59.05 -999.99 -999.99 -999.99 589.0 3563.0 1.8 177.5 0.9 21.9
"2022-11-17 12:00:00" -999.99 20.8 1013.0 1018.78 -999.99 -999.99 20.4 65.9 -999.99 -999.99 -999.99 354.0 1028.0 0.5 166.0 1.1 20.6
"2022-11-17 13:00:00" -999.99 20.5 1013.2 1018.98 -999.99 -999.99 20.2 65.35 -999.99 -999.99 -999.99 323.0 883.0 0.3 177.5 0.9 20.2
"2022-11-17 14:00:00" -999.99 19.3 1013.6 1019.38 -999.99 -999.99 19.0 74.4 -999.99 -999.99 -999.99 264.0 283.0 -999.99 153.5 -999.99 18.95
"2022-11-17 15:00:00" -999.99 18.4 1014.1 1019.88 -999.99 -999.99 18.1 79.65 -999.99 -999.99 -999.99 260.0 253.0 -999.99 154.0 -999.99 18.05
"2022-11-17 16:00:00" -999.99 17.1 1014.3 1020.08 -999.99 -999.99 16.9 83.1 -999.99 -999.99 -999.99 261.0 253.0 -999.99 -999.99 -999.99 16.7
"2022-11-17 17:00:00" -999.99 16.2 -999.99 -999.99 -999.99 -999.99 16.0 87.8 -999.99 -999.99 -999.99 260.0 253.0 -999.99 -999.99 -999.99 15.95
"2022-11-17 18:00:00" -999.99 15.2 1014.8 1020.59 -999.99 -999.99 14.95 91.0 -999.99 -999.99 -999.99 260.5 253.0 -999.99 -999.99 -999.99 14.9
"2022-11-17 19:00:00" -999.99 14.6 1015.1 1020.89 -999.99 -999.99 14.3 94.6 -999.99 -999.99 -999.99 261.0 253.0 -999.99 -999.99 -999.99 14.2
"2022-11-17 20:00:00" -999.99 14.3 1015.3 1021.09 -999.99 -999.99 14.0 96.7 -999.99 -999.99 -999.99 261.0 253.0 -999.99 -999.99 -999.99 13.9
"2022-11-17 21:00:00" -999.99 14.4 1015.3 1021.09 -999.99 -999.99 14.1 97.7 -999.99 -999.99 -999.99 261.0 253.0 -999.99 150.0 -999.99 14.1
"2022-11-17 22:00:00" -999.99 15.0 1015.4 1021.19 -999.99 -999.99 14.6 93.45 -999.99 -999.99 -999.99 261.0 253.0 -999.99 355.0 -999.99 14.6
"2022-11-17 23:00:00" -999.99 14.6 1015.5 1021.29 -999.99 -999.99 14.3 94.2 -999.99 -999.99 -999.99 261.0 253.0 -999.99 -999.99 -999.99 14.2
"2022-11-18 00:00:00" -999.99 14.4 1015.4 1021.19 -999.99 -999.99 14.1 94.1 -999.99 -999.99 -999.99 261.0 253.0 -999.99 -999.99 -999.99 14.0
"2022-11-18 01:00:00" -999.99 14.2 1015.7 1021.49 -999.99 -999.99 13.8 96.3 -999.99 -999.99 -999.99 261.0 253.0 -999.99 59.0 -999.99 13.9
"2022-11-18 02:00:00" -999.99 14.9 1015.8 1021.59 -999.99 -999.99 14.6 93.4 -999.99 -999.99 -999.99 260.0 253.0 -999.99 -999.99 -999.99 14.6
"2022-11-18 03:00:00" -999.99 15.3 1016.1 1021.89 -999.99 -999.99 14.9 92.1 -999.99 -999.99 -999.99 261.0 253.0 -999.99 352.0 -999.99 14.9
"2022-11-18 04:00:00" -999.99 15.6 1016.5 1022.3 -999.99 -999.99 15.2 90.4 -999.99 -999.99 -999.99 264.0 280.0 -999.99 331.0 -999.99 15.2
"2022-11-18 05:00:00" -999.99 16.2 1017.0 1022.8 -999.99 -999.99 15.8 88.25 -999.99 -999.99 -999.99 308.0 661.0 0.3 353.5 -999.99 15.8
"2022-11-18 06:00:00" -999.99 17.5 1017.8 1023.6 -999.99 -999.99 17.2 83.6 -999.99 -999.99 -999.99 439.0 1943.0 1.0 -999.99 -999.99 17.1
"2022-11-18 07:00:00" -999.99 18.55 1017.9 1023.71 -999.99 -999.99 18.5 78.0 -999.99 -999.99 -999.99 491.0 2332.5 1.2 -999.99 -999.99 18.1
"2022-11-18 08:00:00" -999.99 20.85 1017.6 1023.4 -999.99 -999.99 20.8 69.7 -999.99 -999.99 -999.99 712.0 4728.0 2.45 123.5 -999.99 20.6
"2022-11-18 09:00:00" -999.99 21.1 1017.0 1022.8 -999.99 -999.99 20.8 70.5 -999.99 -999.99 -999.99 610.5 3476.5 1.9 164.5 -999.99 20.8
"2022-11-18 10:00:00" -999.99 21.3 1016.6 1022.4 -999.99 -999.99 21.1 70.1 -999.99 -999.99 -999.99 534.0 2774.0 1.5 191.0 1.0 21.1
"2022-11-18 11:00:00" -999.99 21.4 1016.5 1022.3 -999.99 -999.99 21.0 70.5 -999.99 -999.99 -999.99 541.5 2909.5 1.5 181.5 1.3 21.1
"2022-11-18 12:00:00" -999.99 21.6 1016.6 1022.4 -999.99 -999.99 21.25 68.7 -999.99 -999.99 -999.99 475.0 2381.0 1.2 186.5 1.2 21.4
"2022-11-18 13:00:00" -999.99 20.7 1017.0 1022.8 -999.99 -999.99 20.3 73.85 -999.99 -999.99 -999.99 317.0 746.0 0.3 162.0 1.2 20.3
"2022-11-18 14:00:00" -999.99 19.6 1017.4 1023.2 -999.99 -999.99 19.2 78.3 -999.99 -999.99 -999.99 264.0 274.0 -999.99 153.0 -999.99 19.2
"2022-11-18 15:00:00" -999.99 19.0 1017.6 1023.4 -999.99 -999.99 18.6 81.9 -999.99 -999.99 -999.99 260.0 253.0 -999.99 129.0 -999.99 18.6
"2022-11-18 16:00:00" -999.99 18.7 1018.2 1024.01 -999.99 -999.99 18.4 82.8 -999.99 -999.99 -999.99 260.0 253.0 -999.99 126.5 -999.99 18.2
"2022-11-18 17:00:00" -999.99 17.0 1018.9 1024.71 -999.99 -999.99 16.7 93.2 -999.99 -999.99 -999.99 260.0 253.0 -999.99 182.0 -999.99 16.6
"2022-11-18 18:00:00" -999.99 16.1 1019.1 1024.91 -999.99 -999.99 15.7 98.25 -999.99 -999.99 -999.99 261.0 253.0 -999.99 -999.99 -999.99 15.9
"2022-11-18 19:00:00" -999.99 16.0 1019.5 1025.31 -999.99 -999.99 15.7 98.1 -999.99 -999.99 -999.99 261.0 253.0 -999.99 135.0 -999.99 15.8
"2022-11-18 20:00:00" -999.99 15.8 1020.1 1025.92 -999.99 -999.99 15.5 98.0 -999.99 -999.99 -999.99 261.0 253.0 -999.99 -999.99 -999.99 15.6
"2022-11-18 21:00:00" -999.99 15.6 1020.1 1025.92 -999.99 -999.99 15.2 97.7 -999.99 -999.99 -999.99 260.0 253.0 -999.99 345.0 -999.99 15.2
"2022-11-18 22:00:00" -999.99 14.9 1020.0 1025.82 -999.99 -999.99 14.6 99.45 -999.99 -999.99 -999.99 261.0 253.0 -999.99 -999.99 -999.99 14.6
"2022-11-18 23:00:00" -999.99 15.1 1020.2 1026.02 -999.99 -999.99 14.7 98.8 -999.99 -999.99 -999.99 261.0 253.0 -999.99 23.0 -999.99 14.8
"2022-11-19 00:00:00" -999.99 14.6 1020.3 1026.12 -999.99 -999.99 14.3 99.0 -999.99 -999.99 -999.99 261.0 253.0 -999.99 -999.99 -999.99 14.2
"2022-11-19 01:00:00" -999.99 14.7 1020.3 1026.12 -999.99 -999.99 14.4 100.4 -999.99 -999.99 -999.99 261.0 253.0 -999.99 20.0 -999.99 14.3
"2022-11-19 02:00:00" -999.99 14.4 1020.2 1026.02 -999.99 -999.99 14.1 100.0 -999.99 -999.99 -999.99 261.0 253.0 -999.99 -999.99 -999.99 14.1
"2022-11-19 03:00:00" -999.99 14.1 1021.0 1026.82 -999.99 -999.99 13.8 100.85 -999.99 -999.99 -999.99 260.0 253.0 -999.99 354.0 -999.99 13.8
"2022-11-19 04:00:00" -999.99 15.0 1021.6 1027.43 -999.99 -999.99 14.6 99.5 -999.99 -999.99 -999.99 268.0 299.0 -999.99 5.0 -999.99 14.7
"2022-11-19 05:00:00" -999.99 15.6 1022.6 1028.43 -999.99 -999.99 15.5 96.85 -999.99 -999.99 -999.99 329.5 851.0 0.4 -999.99 -999.99 15.4
"2022-11-19 06:00:00" -999.99 17.8 1023.0 1028.83 -999.99 -999.99 17.55 89.3 -999.99 -999.99 -999.99 466.5 2357.5 1.1 -999.99 -999.99 17.35
"2022-11-19 07:00:00" -999.99 20.45 1023.1 1028.93 -999.99 -999.99 20.35 79.9 -999.99 -999.99 -999.99 651.0 4078.0 2.1 337.5 0.45 20.1
"2022-11-19 08:00:00" -999.99 22.1 1023.0 1028.83 -999.99 -999.99 21.7 70.4 -999.99 -999.99 -999.99 713.0 4685.0 2.4 -999.99 -999.99 21.4
"2022-11-19 09:00:00" -999.99 22.1 1022.7 1028.53 -999.99 -999.99 21.7 67.9 -999.99 -999.99 -999.99 533.5 2730.5 1.5 142.0 -999.99 21.8
"2022-11-19 10:00:00" -999.99 23.45 1022.2 1028.03 -999.99 -999.99 23.0 61.85 -999.99 -999.99 -999.99 718.5 4689.5 2.5 164.0 -999.99 23.1
"2022-11-19 11:00:00" -999.99 24.0 1021.9 1027.73 -999.99 -999.99 23.7 60.05 -999.99 -999.99 -999.99 631.5 3938.5 2.0 216.0 -999.99 23.65
"2022-11-19 12:00:00" -999.99 23.5 1021.9 1027.73 -999.99 -999.99 22.9 62.6 -999.99 -999.99 -999.99 485.0 2552.0 1.2 164.0 -999.99 23.1
"2022-11-19 13:00:00" -999.99 22.2 1022.5 1028.33 -999.99 -999.99 21.75 66.9 -999.99 -999.99 -999.99 298.5 579.0 0.2 139.0 -999.99 21.85
"2022-11-19 14:00:00" -999.99 20.55 1022.7 1028.53 -999.99 -999.99 20.0 78.5 -999.99 -999.99 -999.99 263.0 273.5 -999.99 -999.99 -999.99 19.8
"2022-11-19 15:00:00" -999.99 19.4 1023.5 1029.34 -999.99 -999.99 19.0 87.55 -999.99 -999.99 -999.99 260.0 253.0 -999.99 -999.99 -999.99 18.9
"2022-11-19 16:00:00" -999.99 18.6 1024.3 1030.14 -999.99 -999.99 18.2 90.2 -999.99 -999.99 -999.99 260.0 253.0 -999.99 -999.99 -999.99 18.1
"2022-11-19 17:00:00" -999.99 18.35 1024.5 1030.34 -999.99 -999.99 18.0 89.7 -999.99 -999.99 -999.99 261.0 253.0 -999.99 -999.99 -999.99 17.8
"2022-11-19 18:00:00" -999.99 17.5 1024.9 1030.75 -999.99 -999.99 17.2 93.8 -999.99 -999.99 -999.99 260.0 253.0 -999.99 -999.99 -999.99 17.1
"2022-11-19 19:00:00" -999.99 16.25 1025.3 1031.15 -999.99 -999.99 15.95 96.1 -999.99 -999.99 -999.99 261.0 253.0 -999.99 -999.99 -999.99 15.9
"2022-11-19 20:00:00" -999.99 15.8 1025.4 1031.25 -999.99 -999.99 15.5 98.7 -999.99 -999.99 -999.99 261.0 253.0 -999.99 -999.99 -999.99 15.5
"2022-11-19 21:00:00" -999.99 15.8 -999.99 -999.99 -999.99 -999.99 15.45 99.0 -999.99 -999.99 -999.99 261.0 253.0 -999.99 -999.99 -999.99 15.4
"2022-11-19 22:00:00" -999.99 15.6 1025.5 1031.35 -999.99 -999.99 15.3 98.6 -999.99 -999.99 -999.99 261.0 253.0 -999.99 -999.99 -999.99 15.2
"2022-11-19 23:00:00" -999.99 15.2 1025.3 1031.15 -999.99 -999.99 14.85 99.1 -999.99 -999.99 -999.99 260.0 253.0 -999.99 -999.99 -999.99 14.8
"2022-11-20 00:00:00" -999.99 14.9 1025.3 1031.15 -999.99 -999.99 14.6 100.2 -999.99 -999.99 -999.99 261.0 253.0 -999.99 138.0 -999.99 14.6
"2022-11-20 01:00:00" -999.99 15.4 1025.0 1030.85 -999.99 -999.99 15.1 97.8 -999.99 -999.99 -999.99 261.0 253.0 -999.99 -999.99 -999.99 15.1
"2022-11-20 02:00:00" -999.99 15.3 1024.9 1030.75 -999.99 -999.99 14.9 95.3 -999.99 -999.99 -999.99 261.0 253.0 -999.99 346.0 -999.99 14.9
"2022-11-20 03:00:00" -999.99 -999.99 1024.8 1030.64 -999.99 -999.99 -999.99 96.5 -999.99 -999.99 -999.99 260.5 253.0 -999.99 341.5 -999.99 14.6
"2022-11-20 04:00:00" -999.99 14.9 1025.0 1030.85 -999.99 -999.99 14.5 95.3 -999.99 -999.99 -999.99 270.0 326.0 -999.99 -999.99 -999.99 14.5
"2022-11-20 05:00:00" -999.99 16.0 1025.2 1031.05 -999.99 -999.99 16.1 88.75 -999.99 -999.99 -999.99 372.5 1371.5 0.6 342.0 -999.99 15.75
"2022-11-20 06:00:00" -999.99 17.95 1025.0 1030.85 -999.99 -999.99 18.1 80.3 -999.99 -999.99 -999.99 522.0 2864.5 1.4 -999.99 -999.99 17.4
"2022-11-20 07:00:00" -999.99 20.5 1024.8 1030.64 -999.99 -999.99 20.6 67.7 -999.99 -999.99 -999.99 657.0 4154.0 2.1 339.0 -999.99 19.7
"2022-11-20 08:00:00" -999.99 23.1 1024.2 1030.04 -999.99 -999.99 23.5 56.3 -999.99 -999.99 -999.99 740.5 4928.0 2.6 276.5 -999.99 22.75
"2022-11-20 09:00:00" -999.99 24.65 1023.1 1028.93 -999.99 -999.99 24.6 49.65 -999.99 -999.99 -999.99 762.0 5164.0 2.7 169.5 -999.99 24.4
"2022-11-20 10:00:00" -999.99 25.8 1022.1 1027.93 -999.99 -999.99 25.55 44.4 -999.99 -999.99 -999.99 692.5 4478.0 2.3 191.0 -999.99 25.1
